file,title,doi,year,year_bucket,phases,challenges,datasets,has_metrics,has_novelty,has_coding_task
automatic_international_classification_of_diseases_merged_filtered_type_filtered_content_filtered_methodology_filtered.ris,PIOFSF: A deep learning-based pediatric inferior orbital fracture screening fram...,10.1016/j.bspc.2025.108257,2025,2023_plus,,,,False,False,False
automatic_international_classification_of_diseases_merged_filtered_type_filtered_content_filtered_methodology_filtered.ris,Deep Learning for Tumor Segmentation and Multiclass Classification in Breast Ult...,10.3390/s25247557,2025,2023_plus,,LONG_TEXT,,False,False,False
automatic_international_classification_of_diseases_merged_filtered_type_filtered_content_filtered_methodology_filtered.ris,Optimized attention Induced multi head convolutional neural network with Densene...,10.1016/j.bspc.2025.108166,2025,2023_plus,DEEP_CNN_RNN,,,False,False,False
automatic_international_classification_of_diseases_merged_filtered_type_filtered_content_filtered_methodology_filtered.ris,Neonatal EEG classification using a compact support separable kernel time–freque...,10.1016/j.bspc.2025.108072,2025,2023_plus,DEEP_CNN_RNN,,,False,False,False
automatic_international_classification_of_diseases_merged_filtered_type_filtered_content_filtered_methodology_filtered.ris,Leveraging BERT for embedding ICD codes from large scale cardiovascular EMR data...,10.1186/s12911-025-03145-x,2025,2023_plus,TRANSFORMER,,,False,False,False
automatic_international_classification_of_diseases_merged_filtered_type_filtered_content_filtered_methodology_filtered.ris,Pre-coding skin cancer from free-text pathology reports using noise-robust neura...,10.1016/j.jbi.2025.104943,2025,2023_plus,,,,False,False,False
automatic_international_classification_of_diseases_merged_filtered_type_filtered_content_filtered_methodology_filtered.ris,Hybrid optimization-enhanced deep learning for effective diabetic retinopathy cl...,10.1016/j.bspc.2025.107920,2025,2023_plus,,,,False,False,False
automatic_international_classification_of_diseases_merged_filtered_type_filtered_content_filtered_methodology_filtered.ris,PLVNet: EEG-based trust classification using Phase Locking Value connectivity an...,10.1016/j.compbiomed.2025.111269,2025,2023_plus,,,,False,False,False
automatic_international_classification_of_diseases_merged_filtered_type_filtered_content_filtered_methodology_filtered.ris,A Transformer utilizing bidirectional cross-attention for multi-modal classifica...,10.1016/j.bspc.2025.107887,2025,2023_plus,TRANSFORMER,,,False,False,False
automatic_international_classification_of_diseases_merged_filtered_type_filtered_content_filtered_methodology_filtered.ris,Diagnosis and classification of congenital heart disease in infants based on Gat...,10.1016/j.bspc.2025.107919,2025,2023_plus,TRANSFORMER,,,False,False,False
automatic_international_classification_of_diseases_merged_filtered_type_filtered_content_filtered_methodology_filtered.ris,TransUNET-DDPM: A transformer-enhanced diffusion model for subject-specific brai...,10.1016/j.compbiomed.2025.110996,2025,2023_plus,TRANSFORMER,,,False,False,False
automatic_international_classification_of_diseases_merged_filtered_type_filtered_content_filtered_methodology_filtered.ris,ADCFormer: A hybrid model of Adaptive Depth-wise Convolution and Transformer for...,10.1016/j.bspc.2025.107949,2025,2023_plus,TRANSFORMER,LONG_TEXT,,False,False,False
automatic_international_classification_of_diseases_merged_filtered_type_filtered_content_filtered_methodology_filtered.ris,Retrieval-Augmented Generation for ICD-10 Coding in German Clinical Texts - A Te...,10.3233/SHTI251397,2025,2023_plus,LLM_RAG_XAI,MAPPING_INTEROP,,False,False,False
automatic_international_classification_of_diseases_merged_filtered_type_filtered_content_filtered_methodology_filtered.ris,MTA-Net: Multi-scale triplet attention-aware network for multiclass skin lesion ...,10.1016/j.compbiomed.2025.110729,2025,2023_plus,,,,False,False,False
automatic_international_classification_of_diseases_merged_filtered_type_filtered_content_filtered_methodology_filtered.ris,Metaverse-based deep learning framework for coronary artery stenosis classificat...,10.1016/j.compbiomed.2025.110720,2025,2023_plus,,,,False,False,False
automatic_international_classification_of_diseases_merged_filtered_type_filtered_content_filtered_methodology_filtered.ris,Multi-modal multi-task deep neural networks for sleep disordered breathing asses...,10.1016/j.ijmedinf.2025.105932,2025,2023_plus,,,,False,False,False
automatic_international_classification_of_diseases_merged_filtered_type_filtered_content_filtered_methodology_filtered.ris,Streamlining tuberculosis detection with foundation model-based weakly supervise...,10.1016/j.compbiomed.2025.110554,2025,2023_plus,TRANSFORMER,,,False,False,False
automatic_international_classification_of_diseases_merged_filtered_type_filtered_content_filtered_methodology_filtered.ris,A scoping review of natural language processing in addressing medically inaccura...,10.1016/j.jbi.2025.104866,2025,2023_plus,,,,False,False,False
automatic_international_classification_of_diseases_merged_filtered_type_filtered_content_filtered_methodology_filtered.ris,A Review on Sound Source Localization in Robotics: Focusing on Deep Learning Met...,10.3390/app15179354,2025,2023_plus,,,,False,False,False
automatic_international_classification_of_diseases_merged_filtered_type_filtered_content_filtered_methodology_filtered.ris,Implementation and Evaluation of ICD-10 Artificial Intelligence Coding Assistanc...,10.3233/SHTI250807,2025,2023_plus,,MAPPING_INTEROP,,False,False,False
automatic_international_classification_of_diseases_merged_filtered_type_filtered_content_filtered_methodology_filtered.ris,DMFI-Net : Dual-branch multi-scale feature interaction network integrating trans...,10.1016/j.bspc.2025.107753,2025,2023_plus,TRANSFORMER|DEEP_CNN_RNN,,,False,False,False
automatic_international_classification_of_diseases_merged_filtered_type_filtered_content_filtered_methodology_filtered.ris,Using Artificial Intelligence for Detecting Diabetic Foot Osteomyelitis: Validat...,10.3390/app15158583,2025,2023_plus,,,,False,False,False
automatic_international_classification_of_diseases_merged_filtered_type_filtered_content_filtered_methodology_filtered.ris,Modeling clinical thinking based on knowledge hypergraph attention network and p...,10.1016/j.eswa.2025.128033,2025,2023_plus,LLM_RAG_XAI,,,False,False,False
automatic_international_classification_of_diseases_merged_filtered_type_filtered_content_filtered_methodology_filtered.ris,NeuroEmo: A neuroimaging-based fMRI dataset to extract temporal affective brain ...,10.1016/j.compbiomed.2025.110439,2025,2023_plus,,,,False,False,False
automatic_international_classification_of_diseases_merged_filtered_type_filtered_content_filtered_methodology_filtered.ris,"Neural–Computer Interfaces: Theory, Practice, Perspectives",10.3390/app15168900,2025,2023_plus,,,,False,False,False
automatic_international_classification_of_diseases_merged_filtered_type_filtered_content_filtered_methodology_filtered.ris,Distribution-Aware Multi-Attention Tri-branch Networks with Feedforward Differen...,10.1016/j.eswa.2025.127687,2025,2023_plus,,LONG_TEXT,,False,False,False
automatic_international_classification_of_diseases_merged_filtered_type_filtered_content_filtered_methodology_filtered.ris,Machine Learning-assisted Quorum Sensing Monitoring and Control Systems for Prec...,10.1016/j.bspc.2025.109285,2026,2023_plus,,,,True,False,False
automatic_international_classification_of_diseases_merged_filtered_type_filtered_content_filtered_methodology_filtered.ris,Mild traumatic brain injury detection: uncovering neural interaction patterns th...,10.1016/j.bspc.2025.109198,2026,2023_plus,,,,False,False,False
automatic_international_classification_of_diseases_merged_filtered_type_filtered_content_filtered_methodology_filtered.ris,TD2-LTS: Transformer based group-channel interaction for medical image segmentat...,10.1016/j.bspc.2025.109270,2026,2023_plus,TRANSFORMER,LONG_TEXT,,False,False,False
automatic_international_classification_of_diseases_merged_filtered_type_filtered_content_filtered_methodology_filtered.ris,Enhancing ICD Code assignment with hierarchical multi-agent collaboration and re...,10.1016/j.bspc.2025.109094,2026,2023_plus,LLM_RAG_XAI,HIERARCHY,,False,False,False
automatic_international_classification_of_diseases_merged_filtered_type_filtered_content_filtered_methodology_filtered.ris,MS-SAM: Multi-stage SAM based on the fusion of multi-scale image encoder and mul...,10.1016/j.bspc.2025.109104,2026,2023_plus,LLM_RAG_XAI,LONG_TEXT,,False,False,False
automatic_international_classification_of_diseases_merged_filtered_type_filtered_content_filtered_methodology_filtered.ris,Prediction model of liver function through facial images using deep learning for...,10.1016/j.bspc.2025.108965,2026,2023_plus,,,,False,False,False
automatic_international_classification_of_diseases_merged_filtered_type_filtered_content_filtered_methodology_filtered.ris,Three-dimensional spine reconstruction from a single X-ray image based on deep l...,10.1016/j.bspc.2025.108912,2026,2023_plus,,,,False,False,False
automatic_international_classification_of_diseases_merged_filtered_type_filtered_content_filtered_methodology_filtered.ris,SEHPNet: Spectrally enhanced hierarchical patch network for sleep disorder evalu...,10.1016/j.bspc.2025.108384,2026,2023_plus,,HIERARCHY,,False,False,False
automatic_international_classification_of_diseases_merged_filtered_type_filtered_content_filtered_methodology_filtered.ris,A multi-scale transformer framework with consistency and dual-view for depressio...,10.1016/j.bspc.2025.108461,2026,2023_plus,TRANSFORMER,,,False,False,False
automatic_international_classification_of_diseases_merged_filtered_type_filtered_content_filtered_methodology_filtered.ris,Refractive error detection in smartphone images via convolutional neural network,10.1016/j.ijmedinf.2025.106083,2026,2023_plus,DEEP_CNN_RNN,,,False,False,False
automatic_international_classification_of_diseases_merged_filtered_type_filtered_content_filtered_methodology_filtered.ris,MDD-MARF: a multimodal depression detection model based on multi-level attention...,10.1016/j.jbi.2025.104965,2026,2023_plus,DEEP_CNN_RNN,,,False,False,False
automatic_international_classification_of_diseases_merged_filtered_type_filtered_content_filtered_methodology_filtered.ris,A Machine Learning Framework for Large-Scale Behavioral Monitoring to Assess The...,10.1109/ACCESS.2025.3648965,2026,2023_plus,,,,False,False,False
automatic_international_classification_of_diseases_merged_filtered_type_filtered_content_filtered_methodology_filtered.ris,Hybrid Deep Learning-Based Adaptive Modulation for Free Space Optical (FSO) Comm...,10.1109/ACCESS.2025.3650714,2026,2023_plus,,,,False,False,False
clinical_coding_ICD_merged_filtered_type_filtered_content_filtered_methodology_filtered.ris,Supervised Learning for the ICD-10 Coding of French Clinical Narratives.,10.3233/SHTI200196,2020,2020_2022,,MAPPING_INTEROP,,False,True,True
clinical_coding_ICD_merged_filtered_type_filtered_content_filtered_methodology_filtered.ris,A practical strategy to use the ICD-11 for morbidity coding in the United States...,10.1093/jamia/ocad128,2023,2023_plus,,HIERARCHY|MAPPING_INTEROP,,False,False,True
clinical_coding_ICD_merged_filtered_type_filtered_content_filtered_methodology_filtered.ris,Interpreting and coding causal relationships for quality and safety using ICD-11...,10.1186/s12911-023-02363-5,2023,2023_plus,,MAPPING_INTEROP,,False,False,True
clinical_coding_ICD_merged_filtered_type_filtered_content_filtered_methodology_filtered.ris,Retrieval-Augmented Generation for ICD-10 Coding in German Clinical Texts - A Te...,10.3233/SHTI251397,2025,2023_plus,LLM_RAG_XAI|TRANSFORMER,RARE_LABELS|MAPPING_INTEROP,,True,False,True
clinical_coding_ICD_merged_filtered_type_filtered_content_filtered_methodology_filtered.ris,Coding mechanisms for main condition in ICD-11.,10.1186/s12911-025-03069-6,2025,2023_plus,,MAPPING_INTEROP,,False,False,True
clinical_coding_ICD_merged_filtered_type_filtered_content_filtered_methodology_filtered.ris,Feasibility of replacing the ICD-10-CM with the ICD-11 for morbidity coding: A c...,10.1093/jamia/ocab156,2021,2020_2022,,MAPPING_INTEROP,,True,False,True
clinical_coding_ICD_merged_filtered_type_filtered_content_filtered_methodology_filtered.ris,"Coding rules for uncertain and ""ruled out"" diagnoses in ICD-10 and ICD-11.",10.1186/s12911-024-02661-6,2024,2023_plus,,MAPPING_INTEROP,,False,False,True
